Image,Mask
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/2192_2.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/2192_2.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/2192_3.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/2192_3.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/2192_4.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/2192_4.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/2193_1.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/2193_1.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/2193_2.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/2193_2.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/2193_3.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/2193_3.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/2193_4.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/2193_4.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/2194_1.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/2194_1.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/2194_2.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/2194_2.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/2194_3.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/2194_3.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/2194_4.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/2194_4.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/2195_1.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/2195_1.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/2195_2.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/2195_2.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/2195_3.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/2195_3.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/2195_4.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/2195_4.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/2196_1.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/2196_1.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/2196_2.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/2196_2.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/2196_3.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/2196_3.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/2196_4.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/2196_4.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/2197_1.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/2197_1.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/2197_2.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/2197_2.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/2197_3.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/2197_3.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/2197_4.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/2197_4.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/2198_1.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/2198_1.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/2198_2.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/2198_2.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/2198_3.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/2198_3.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/2198_4.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/2198_4.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/2199_1.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/2199_1.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/2199_2.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/2199_2.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/2199_3.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/2199_3.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/2199_4.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/2199_4.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/219_1.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/219_1.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/219_2.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/219_2.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/219_3.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/219_3.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/219_4.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/219_4.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/21_1.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/21_1.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/21_2.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/21_2.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/21_3.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/21_3.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/21_4.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/21_4.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/2200_1.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/2200_1.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/2200_2.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/2200_2.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/2200_3.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/2200_3.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/2200_4.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/2200_4.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/2201_1.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/2201_1.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/2201_2.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/2201_2.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/2201_3.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/2201_3.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/2201_4.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/2201_4.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/2202_1.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/2202_1.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/2202_2.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/2202_2.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/2202_3.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/2202_3.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/2202_4.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/2202_4.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/2203_1.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/2203_1.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/2203_2.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/2203_2.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/2203_3.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/2203_3.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/2203_4.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/2203_4.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/2204_1.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/2204_1.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/2204_2.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/2204_2.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/2204_3.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/2204_3.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/2204_4.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/2204_4.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/2205_1.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/2205_1.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/2205_2.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/2205_2.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/2205_3.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/2205_3.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/2205_4.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/2205_4.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/2206_1.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/2206_1.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/2206_2.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/2206_2.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/2206_3.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/2206_3.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/2206_4.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/2206_4.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/2207_1.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/2207_1.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/2207_2.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/2207_2.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/2207_3.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/2207_3.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/2207_4.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/2207_4.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/2208_1.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/2208_1.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/2208_2.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/2208_2.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/2208_3.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/2208_3.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/2208_4.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/2208_4.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/2209_1.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/2209_1.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/2209_2.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/2209_2.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/2209_3.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/2209_3.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/2209_4.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/2209_4.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/220_1.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/220_1.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/220_2.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/220_2.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/220_3.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/220_3.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/220_4.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/220_4.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/2210_1.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/2210_1.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/2210_2.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/2210_2.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/2210_3.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/2210_3.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/2210_4.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/2210_4.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/2211_1.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/2211_1.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/2211_2.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/2211_2.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/2211_3.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/2211_3.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/2211_4.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/2211_4.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/2212_1.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/2212_1.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/2212_2.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/2212_2.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/2212_3.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/2212_3.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/2212_4.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/2212_4.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/2213_1.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/2213_1.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/2213_2.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/2213_2.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/2213_3.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/2213_3.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/2213_4.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/2213_4.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/2214_1.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/2214_1.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/2214_2.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/2214_2.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/2214_3.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/2214_3.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/2214_4.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/2214_4.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/2215_1.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/2215_1.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/2215_2.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/2215_2.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/2215_3.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/2215_3.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/2215_4.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/2215_4.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/2216_1.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/2216_1.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/2216_2.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/2216_2.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/2216_3.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/2216_3.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/2216_4.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/2216_4.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/2217_1.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/2217_1.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/2217_2.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/2217_2.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/2217_3.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/2217_3.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/2217_4.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/2217_4.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/2218_1.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/2218_1.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/2218_2.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/2218_2.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/2218_3.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/2218_3.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/2218_4.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/2218_4.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/2219_1.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/2219_1.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/2219_2.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/2219_2.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/2219_3.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/2219_3.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/2219_4.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/2219_4.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/221_1.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/221_1.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/221_2.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/221_2.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/221_3.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/221_3.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/221_4.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/221_4.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/2220_1.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/2220_1.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/2220_2.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/2220_2.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/2220_3.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/2220_3.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/2220_4.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/2220_4.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/2221_1.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/2221_1.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/2221_2.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/2221_2.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/2221_3.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/2221_3.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/2221_4.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/2221_4.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/2222_1.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/2222_1.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/2222_2.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/2222_2.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/2222_3.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/2222_3.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/2222_4.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/2222_4.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/2223_1.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/2223_1.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/2223_2.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/2223_2.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/2223_3.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/2223_3.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/2223_4.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/2223_4.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/2224_1.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/2224_1.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/2224_2.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/2224_2.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/2224_3.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/2224_3.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/2224_4.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/2224_4.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/2225_1.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/2225_1.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/2225_2.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/2225_2.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/2225_3.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/2225_3.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/2225_4.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/2225_4.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/2226_1.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/2226_1.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/2226_2.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/2226_2.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/2226_3.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/2226_3.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/2226_4.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/2226_4.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/2227_1.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/2227_1.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/2227_2.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/2227_2.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/2227_3.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/2227_3.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/2227_4.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/2227_4.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/2228_1.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/2228_1.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/2228_2.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/2228_2.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/2228_3.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/2228_3.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/2228_4.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/2228_4.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/2229_1.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/2229_1.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/2229_2.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/2229_2.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/2229_3.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/2229_3.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/2229_4.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/2229_4.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/222_1.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/222_1.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/222_2.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/222_2.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/222_3.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/222_3.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/222_4.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/222_4.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/2230_1.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/2230_1.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/2230_2.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/2230_2.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/2230_3.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/2230_3.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/2230_4.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/2230_4.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/2231_1.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/2231_1.bmp
E:\MedicalData\TNSCUI2020\segmentation\augtrain/image/2231_2.bmp,E:\MedicalData\TNSCUI2020\segmentation\augtrain/mask/2231_2.bmp
